Source,Target,Type,Id,Label,timeset,Weight
3765,10936,Undirected,10713,,,1
3628,10936,Undirected,10326,,,1
3624,10936,Undirected,10254,,,1
3560,10936,Undirected,10064,,,1
3389,10936,Undirected,9529,,,1
3288,10936,Undirected,9198,,,1
3170,10936,Undirected,8873,,,1
3078,10936,Undirected,8556,,,1
2633,10936,Undirected,7263,,,1
2632,10936,Undirected,7218,,,1
2114,10936,Undirected,5834,,,1
1867,10936,Undirected,5169,,,1
1486,10936,Undirected,4241,,,1
1121,10936,Undirected,3330,,,1
1019,10936,Undirected,3030,,,1
971,10936,Undirected,2868,,,1
965,10936,Undirected,2725,,,1
758,10936,Undirected,2245,,,1
264,10936,Undirected,828,,,1
162,10936,Undirected,529,,,1
1145,9367,Undirected,3403,,,1
1019,13036,Undirected,3037,,,1
1019,12133,Undirected,3034,,,1
1019,11454,Undirected,3032,,,1
1019,11221,Undirected,3031,,,1
1019,9367,Undirected,3027,,,1
1019,8919,Undirected,3025,,,1
1019,8717,Undirected,3024,,,1
1019,5780,Undirected,3022,,,1
1019,4699,Undirected,3021,,,1
1019,4378,Undirected,3020,,,1
1019,4262,Undirected,3018,,,1
1019,3288,Undirected,3016,,,1
1019,2590,Undirected,3013,,,1
1019,2114,Undirected,3012,,,1
1019,1145,Undirected,3011,,,1
3388,11479,Undirected,9490,,,1
3388,10872,Undirected,9489,,,1
